Quote on 6/15/19 12:02:59

0 - Optionable
Symbol,Volume,Open.Int,Impl Vol,Theo Price,Last Size,Last,%Change,Bid,Ask,Size,Open,High,Low,Delta,Gamma,Vega,Theta,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,ROR,ROC,% Out Of The Money,Mark % of underlying value,Mark %Change,Yield,Front Expected Move,Front Vol,Back Expected Move,Back Vol,Expected Move Diff,Market Maker Move,Weighted Back Vol,Call Sizzle Index,P/C Ratio,Put Sizzle Index,Vol Index,Vol Diff,Sizzle Index,HTB/ETB,Description,Sector,Industry,Shares,Sub-Industry
VOD,"3,423,425",0,26.31%,16.00,"131,399",16.00,-1.66%,15.95,16.16,10 x 14,16.16,16.17,16.00,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.80%,±0.466,26.58%,±0.616,24.71%,±0.402,±0.242,22.72%,1.542,0.359,1.088,26.31%,1.87%,1.389,,VODAFONE GROUP ADR SPONSORED,Communication Services,Wireless Telecommunication Services,"2,672,345,600",Wireless Telecommunication Services
MCHP,"3,422,997",0,34.65%,83.19,"175,345",83.19,-1.08%,81.70,86.15,20 x 5,81.41,83.52,80.15,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.76%,±3.237,35.47%,±4.466,34.44%,±3.072,±1.09,33.40%,0.161,0.964,0.166,34.65%,1.03%,0.164,,MICROCHIP TECHNOLOGY COM,Information Technology,Semiconductors & Semiconductor Equipment,"237,926,510",Semiconductors
SESN,"3,419,101",0,140.58%,1.70,"1,856",1.70,-7.10%,1.70,1.72,1 x 11,1.85,1.85,1.66,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.368,192.95%,±0.636,142.05%,±0.495,±0.275,126.43%,0.722,0.021,0.457,140.58%,50.90%,0.713,,SESEN BIO INC COM,Health Care,Biotechnology,"80,764,781",Biotechnology
IBN,"3,418,148",0,29.11%,11.91,"84,602",11.91,-0.25%,11.82,11.91,13 x 50,11.89,11.94,11.86,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.37%,±0.492,37.69%,±0.869,29.49%,±0.714,±0.342,27.10%,1.412,0.058,0.459,29.11%,8.20%,1.267,,ICICI BANK LIMITED ADR SPONSORED,Financials,Banks,"3,225,570,400",Diversified Banks
DD,"3,412,598",0,30.11%,75.08,"339,301",75.08,+0.33%,73.92,75.24,1 x 4,74.77,75.35,74.17,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.24%,±5.187,62.87%,±2.59,31.45%,<empty>,<empty>,<empty>,0.309,0.752,0.449,30.11%,31.42%,0.356,,DUPONT DE NEMOURS INC COM,Materials,Chemicals,"748,789,400",Diversified Chemicals
PAA,"3,386,887",0,23.29%,24.11,"94,522",24.11,+0.88%,23.10,25.09,3 x 2,23.92,24.13,23.60,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.97%,±0.589,22.30%,±0.857,22.83%,±0.622,<empty>,23.34%,0.113,0.849,0.484,23.29%,-0.53%,0.174,,PLAINS ALL AMER PIPELINE LP/PA UNIT LTD PARTN,Energy,"Oil, Gas & Consumable Fuels","726,821,160",Oil & Gas Storage & Transportation
TIER,"3,374,756",0,29.74%,29.03,"1,031,730",28.88,+1.05%,29.03,30.51,1 x 0,28.60,30.09,28.52,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,2.49%,±1.537,48.49%,<empty>,<empty>,<empty>,<empty>,<empty>,0.283,0.5,0.2,29.74%,<empty>,0.278,,TIER REIT INC 2.98:1 EXC 6/17/19 222795106,Real Estate,Equity Real Estate Investment Trusts (REITs),"55,520,525",Office REITs
HBI,"3,374,562",0,32.28%,16.59,"313,668",16.59,+1.10%,15.90,17.95,2 x 10,16.32,16.66,16.10,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.62%,±0.661,36.32%,±1.363,33.20%,±1.191,±0.299,32.39%,0.409,2.288,0.23,32.28%,3.12%,0.265,,HANESBRANDS INC COM,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","361,471,010","Apparel, Accessories & Luxury Goods"
ALLY,"3,373,271",0,26.47%,29.21,"513,178",29.21,-0.78%,22.05,33.00,1 x 12,29.39,29.39,28.985,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.33%,±0.813,25.38%,±1.898,26.28%,±1.713,<empty>,26.50%,1.036,0.123,0.885,26.47%,-0.90%,1.017,,ALLY FINANCIAL INC COM,Financials,Consumer Finance,"397,159,460",Consumer Finance
SPN,"3,371,083",0,118.09%,1.30,"220,717",1.30,-12.16%,1.28,1.49,22 x 41,1.48,1.48,1.27,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,24.62%,-inf,--,±0.42,124.62%,<empty>,+inf,<empty>,1.699,0.182,0.017,118.09%,--,0.443,,SUPERIOR ENERGY SERVICES INC COM,Energy,Energy Equipment & Services,"155,956,940",Oil & Gas Equipment & Services
CVX,"3,366,761",0,19.29%,120.81,"618,871",120.81,-0.08%,120.66,120.90,5 x 3,121.00,121.16,120.37,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.94%,±2.483,18.75%,±3.698,19.66%,±2.739,<empty>,20.52%,0.448,1.036,0.765,19.29%,-0.91%,0.567,,CHEVRON CORPORATION COM,Energy,"Oil, Gas & Consumable Fuels","1,904,911,700",Integrated Oil & Gas
KIM,"3,330,459",0,22.81%,18.73,"399,617",18.73,0.00%,18.50,18.99,1 x 1,18.76,18.89,18.69,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.98%,±0.569,27.72%,±1.07,23.12%,±0.905,±0.35,21.84%,1.886,0.379,2,22.81%,4.60%,1.916,,KIMCO REALTY CORP COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"422,040,440",Retail REITs
DLTR,"3,320,795",0,23.31%,110.31,"365,785",110.31,+1.52%,109.96,111.99,1 x 1,108.98,111.12,108.93,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±2.715,22.45%,±3.915,22.79%,±2.819,<empty>,23.12%,0.775,0.373,0.877,23.31%,-0.34%,0.801,,DOLLAR TREE INC COM,Consumer Discretionary,Multiline Retail,"237,578,970",General Merchandise Stores
NAVB,"3,318,594",0,172.74%,.6802,0,.6802,-31.36%,.6300,.6970,5 x 64,.7300,.7500,.6750,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,<empty>,<empty>,±0.202,259.06%,<empty>,±0.164,<empty>,1.023,7.481,3.311,172.74%,<empty>,3.407,,NAVIDEA BIOPHARMACEUTICALS INC COM,Health Care,Biotechnology,"10,059,406",Biotechnology
PPL,"3,298,800",0,16.74%,31.45,"406,690",31.45,+1.09%,30.27,31.59,5 x 5,31.23,31.49,31.11,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.25%,±0.562,16.29%,±1.321,17.01%,±1.195,<empty>,17.18%,1.018,0.401,0.838,16.74%,-0.72%,0.959,,PPL CORP COM,Utilities,Electric Utilities,"721,742,300",Electric Utilities
EA,"3,297,391",0,33.40%,92.73,"265,231",92.73,-0.90%,92.50,92.90,4 x 3,93.56,93.79,90.46,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.56,35.00%,±5.004,34.62%,±3.511,±0.736,34.24%,1.311,0.737,1.482,33.40%,0.38%,1.378,,ELECTRONIC ARTS INC COM,Communication Services,Entertainment,"297,261,220",Interactive Home Entertainment
PEP,"3,291,805",0,18.90%,132.73,"593,297",132.73,-0.16%,132.51,132.99,1 x 7,133.01,133.54,132.555,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.88%,±2.181,14.99%,±3.145,15.22%,±2.265,<empty>,15.44%,1.376,0.127,0.514,18.90%,-0.23%,1.157,,PEPSICO INC COM,Consumer Staples,Beverages,"1,401,821,700",Soft Drinks
PE,"3,261,962",0,51.51%,17.05,"134,895",17.05,-2.29%,16.70,17.20,5 x 14,17.50,17.62,16.97,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.868,46.39%,±2.188,51.58%,±2.003,<empty>,52.78%,0.426,0.177,0.155,51.51%,-5.19%,0.337,,PARSLEY ENERGY INC COM CL A,Energy,"Oil, Gas & Consumable Fuels","316,652,230",Oil & Gas Exploration & Production
MET,"3,258,676",0,22.46%,48.81,"467,577",48.81,+0.62%,47.20,51.50,1 x 3,48.52,48.98,48.27,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.61%,±1.122,20.97%,±1.672,22.00%,±1.239,<empty>,22.97%,1.331,3.174,2.83,22.46%,-1.03%,2.228,,METLIFE INC COM,Financials,Insurance,"950,369,350",Life & Health Insurance
CNC,"3,258,179",0,32.49%,53.55,"292,317",53.55,-0.35%,53.10,53.55,8 x 3,53.90,54.15,53.10,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±2.168,36.91%,±4.386,33.09%,±3.806,±1.072,32.08%,0.196,0.425,0.166,32.49%,3.82%,0.186,,CENTENE CORPORATION COM,Health Care,Health Care Providers & Services,"413,366,930",Managed Health Care
TXMD,"3,251,462",0,123.76%,2.44,"162,853",2.44,-5.43%,2.40,2.52,10 x 40,2.56,2.60,2.43,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.316,116.98%,±0.744,118.18%,±0.662,<empty>,118.47%,0.379,0.563,0.818,123.76%,-1.20%,0.47,,THERAPEUTICSMD INC COM,Health Care,Pharmaceuticals,"241,221,840",Pharmaceuticals
WBA,"3,246,332",0,33.29%,52.57,"338,381",52.57,-0.61%,52.40,52.59,3 x 1,52.87,53.05,52.125,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.35%,±1.402,24.33%,±3.245,39.58%,±2.924,<empty>,50.26%,0.537,0.903,0.601,33.29%,-15.25%,0.566,,WALGREENS BOOTS ALLIANCE INC COM,Consumer Staples,Food & Staples Retailing,"914,298,980",Drug Retail
DUK,"3,237,646",0,15.80%,87.87,"442,889",87.87,+1.27%,87.25,88.29,1 x 1,86.78,88.165,86.75,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,4.22%,±1.644,17.07%,±3.475,16.02%,±3.061,±0.634,15.75%,0.658,0.139,0.187,15.80%,1.05%,0.503,,DUKE ENERGY CORP COM,Utilities,Electric Utilities,"728,046,950",Electric Utilities
FTI,"3,235,241",0,33.94%,22.74,"247,282",22.74,-0.66%,20.00,23.53,15 x 2,22.74,22.835,22.40,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.29%,±0.879,35.22%,±1.949,34.62%,±1.738,±0.18,34.47%,0.129,11.25,0.574,33.94%,0.60%,0.078,,TECHNIPFMC PLC COM,Energy,Energy Equipment & Services,"447,073,500",Oil & Gas Equipment & Services
AGNC,"3,220,656",0,16.36%,16.88,"164,362",16.88,0.00%,16.84,16.91,1 x 1,16.86,16.93,16.85,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,11.37%,±0.193,10.45%,±0.439,16.69%,±0.394,<empty>,21.10%,0.608,0.125,0.386,16.36%,-6.24%,0.571,,AGNC INVESTMENT CORP COM,Financials,Mortgage Real Estate Investment Trusts (REITs),"536,412,400",Mortgage REITs
AA,"3,210,693",0,48.93%,21.73,"81,442",21.73,-0.32%,21.33,22.00,7 x 1,21.50,22.14,21.30,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.66%,±0.985,41.30%,±1.43,42.18%,±1.034,<empty>,43.03%,3.033,0.203,2.05,48.93%,-0.88%,2.805,,ALCOA CORPORATION COM,Materials,Metals & Mining,"185,534,700",Aluminum
AIG,"3,206,876",0,22.44%,53.31,"297,832",53.31,+0.21%,51.00,53.49,2 x 3,53.27,53.43,52.85,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.40%,±1.261,21.58%,±1.868,22.50%,±1.377,<empty>,23.37%,0.15,0.44,0.328,22.44%,-0.92%,0.179,,AMER INTL GRP INC COM,Financials,Insurance,"869,753,580",Multi-line Insurance
MUX,"3,206,674",0,95.77%,1.54,"45,679",1.53,-1.92%,1.54,1.65,15 x 30,1.56,1.62,1.505,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.65%,0.65%,<empty>,<empty>,±0.356,91.74%,<empty>,<empty>,<empty>,0.879,0.815,4.521,95.77%,<empty>,1.378,,MCEWEN MINING INC COM,Materials,Metals & Mining,"360,003,870",Gold
NWSA,"3,202,532",0,23.61%,11.83,"226,306",11.83,+0.34%,11.09,13.65,2 x 2,11.77,11.86,11.765,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.69%,±0.405,31.18%,±0.712,24.36%,±0.585,±0.282,22.37%,0.027,2,0.514,23.61%,6.82%,0.025,,NEWS CORP NEW COM CL A,Communication Services,Media,"585,161,960",Publishing
ELAN,"3,199,823",0,34.49%,31.95,"607,072",31.95,-1.84%,25.80,34.55,4 x 1,32.60,32.60,31.88,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.274,36.36%,±2.803,35.42%,±2.492,±0.321,35.18%,0.435,0.723,1.455,34.49%,0.94%,0.616,,ELANCO ANIMAL HEALTH INC COM,Health Care,Pharmaceuticals,"365,707,310",Pharmaceuticals
LLY,"3,188,051",0,24.86%,111.74,"385,339",111.74,-0.07%,111.54,112.74,3 x 1,112.13,112.25,111.01,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.31%,±3.221,26.29%,±4.518,25.96%,±3.166,±0.716,25.63%,0.353,1.028,0.302,24.86%,0.33%,0.325,,ELI LILLY AND COMPANY COM,Health Care,Pharmaceuticals,"970,830,870",Pharmaceuticals
CRZO,"3,175,038",0,72.71%,9.12,"82,575",9.12,-4.50%,9.03,9.17,10 x 1,9.56,9.65,9.07,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.731,72.88%,±1.655,72.33%,±1.475,±0.1,72.19%,0.31,3.985,2.281,72.71%,0.55%,1.003,,CARRIZO OIL & GAS INC COM,Energy,"Oil, Gas & Consumable Fuels","92,504,440",Oil & Gas Exploration & Production
ARNC,"3,169,788",0,28.51%,22.98,"1,267,360",22.98,-0.91%,20.63,23.12,1 x 1,23.12,23.12,22.905,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.35%,±0.703,27.90%,±0.994,27.77%,±0.702,±0.095,27.64%,0.232,2.107,0.539,28.51%,0.13%,0.378,,ARCONIC INC COM,Industrials,Aerospace & Defense,"441,129,080",Aerospace & Defense
XEL,"3,163,068",0,18.91%,60.03,"812,280",60.03,+0.98%,59.76,60.50,1 x 10,59.52,60.16,59.33,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.70%,±1,15.19%,±2.854,19.25%,±2.672,<empty>,20.12%,0.118,0.664,2.62,18.91%,-4.06%,0.191,,XCEL ENERGY INC COM,Utilities,Electric Utilities,"514,673,190",Electric Utilities
MA,"3,158,167",0,22.77%,260.10,"318,195",260.10,-0.42%,260.00,260.44,2 x 4,259.99,261.98,259.42,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.51%,±5.871,20.59%,±8.826,21.79%,±6.586,<empty>,22.91%,0.553,1.034,0.866,22.77%,-1.20%,0.678,,MASTERCARD INCORPORATED COM CL A,Information Technology,IT Services,"1,021,419,840",Data Processing & Outsourced Services
MTDR,"3,152,704",0,57.20%,16.85,"83,110",16.85,-2.94%,16.10,19.35,2 x 1,17.36,17.50,16.71,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.908,49.07%,±2.348,55.93%,±2.159,<empty>,57.49%,1.127,0.538,0.086,57.20%,-6.86%,0.713,,MATADOR RESOURCES COMPANY COM,Energy,"Oil, Gas & Consumable Fuels","116,598,207",Oil & Gas Exploration & Production
ENB,"3,146,599",0,21.51%,34.48,"49,235",34.48,+0.50%,34.00,35.00,1 x 1,34.14,34.61,34.095,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,8.56%,±0.678,17.93%,±0.96,25.38%,±0.679,<empty>,++,0.409,0.21,0.216,21.51%,-7.45%,0.354,,ENBRIDGE INC COM,Energy,"Oil, Gas & Consumable Fuels","2,023,709,800",Oil & Gas Storage & Transportation
CELG,"3,144,560",0,18.10%,96.51,"221,472",96.51,+0.07%,96.00,96.70,1 x 2,96.34,97.15,96.20,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.739,16.44%,±1.875,12.48%,±0.7,±1.595,6.56%,0.408,0.828,0.907,18.10%,3.96%,0.544,,CELGENE CORP COM,Health Care,Biotechnology,"705,259,540",Biotechnology
KDMN,"3,135,183",0,<empty>,1.70,"28,748",1.68,-1.18%,1.70,2.99,0 x 10,1.70,1.76,1.64,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,+inf,++,+inf,++,<empty>,<empty>,<empty>,1.24,1,2.632,<empty>,<empty>,1.24,,KADMON HLDGS INC COM,Health Care,Biotechnology,"129,479,895",Biotechnology
APA,"3,115,075",0,46.40%,27.49,"441,825",27.49,-3.07%,27.30,27.69,5 x 5,28.41,28.53,27.35,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,3.64%,±1.293,42.88%,±1.828,42.62%,±1.288,±0.2,42.36%,0.161,0.87,0.152,46.40%,0.26%,0.157,,APACHE CORP COM,Energy,"Oil, Gas & Consumable Fuels","375,920,590",Oil & Gas Exploration & Production
MDR,"3,105,586",0,63.55%,7.60,"143,241",7.60,-1.43%,7.40,7.88,2 x 4,7.67,7.75,7.49,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.656,78.48%,±1.295,68.04%,±1.107,±0.364,65.22%,1.127,0.581,0.647,63.55%,10.44%,0.886,,MCDERMOTT INTERNATIONAL INC COM,Energy,Energy Equipment & Services,"181,658,810",Oil & Gas Equipment & Services
TWO,"3,087,106",0,++,12.67,"880,742",12.67,+0.40%,12.50,12.69,7 x 1,12.60,12.68,12.59,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,14.84%,±0.267,19.22%,-inf,--,+inf,<empty>,++,0.435,0.347,0.563,++,++,0.462,,TWO HARBORS INVESMENT CORP COM NEW,Financials,Mortgage Real Estate Investment Trusts (REITs),"272,833,180",Mortgage REITs
SVRA,"3,081,713",0,97.20%,2.46,"18,792",2.46,-6.11%,2.46,2.50,41 x 10,2.65,2.7297,2.42,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.00%,±0.298,109.73%,±0.589,94.28%,±0.5,±0.169,90.07%,0.267,0.409,0.089,97.20%,15.45%,0.168,,SAVARA INC COM,Health Care,Biotechnology,"37,721,138",Biotechnology
HOME,"3,067,625",0,82.89%,7.69,"45,506",7.69,-6.33%,7.65,7.71,1 x 29,8.13,8.20,7.64,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.591,69.95%,±1.643,84.66%,±1.524,<empty>,87.90%,0.72,0.115,0.479,82.89%,-14.71%,0.685,,AT HOME GROUP INC COM,Consumer Discretionary,Specialty Retail,"64,041,196",Homefurnishing Retail
UTX,"3,066,816",0,23.62%,125.30,"275,615",125.30,+0.39%,125.20,125.58,1 x 4,126.11,126.50,124.92,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.35%,±3.087,22.47%,±4.643,23.79%,±3.466,<empty>,25.02%,0.615,0.284,0.232,23.62%,-1.32%,0.45,,UNITED TECHNOLOGIES CORP COM,Industrials,Aerospace & Defense,"862,905,770",Aerospace & Defense
MDT,"3,056,865",0,17.68%,97.50,"532,428",97.50,0.00%,94.05,99.50,1 x 1,97.60,98.16,97.37,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.05%,±1.625,15.20%,±2.5,16.47%,±1.9,<empty>,17.63%,0.799,0.623,0.833,17.68%,-1.27%,0.811,,MEDTRONIC PLC COM,Health Care,Health Care Equipment & Supplies,"1,340,697,600",Health Care Equipment
MT,"3,050,712",0,45.17%,16.23,"50,835",16.23,-3.34%,16.00,17.48,2 x 4,16.43,16.45,16.23,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.23%,±0.815,45.73%,±1.158,45.72%,±0.821,±0.024,45.71%,0.458,1.355,0.258,45.17%,0.01%,0.316,,ARCELORMITTAL ADR SPONSORED,Materials,Metals & Mining,"1,009,303,620",Steel
XLNX,"3,032,769",0,41.37%,105.42,"284,575",105.42,-2.70%,105.36,106.42,13 x 1,104.60,106.33,103.63,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.40%,±4.514,39.03%,±6.584,40.05%,±4.784,<empty>,41.03%,0.779,0.997,0.701,41.37%,-1.02%,0.738,,XILINX INC COM,Information Technology,Semiconductors & Semiconductor Equipment,"253,920,000",Semiconductors
PHM,"3,029,163",0,26.27%,32.85,"269,819",32.85,+1.08%,27.89,33.25,1 x 2,32.43,32.95,32.35,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.34%,±0.965,26.79%,±1.371,26.79%,±0.973,0,26.79%,1.593,0.204,1.733,26.27%,0.00%,1.615,,PULTE GROUP INC COM,Consumer Discretionary,Household Durables,"277,137,110",Homebuilding
ZTO,"3,011,754",0,29.79%,18.61,"90,954",18.61,+0.43%,18.00,18.80,15 x 20,18.47,18.65,18.40,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.708,34.67%,±1.402,30.46%,±1.209,±0.377,29.33%,0.242,0.029,0.003,29.79%,4.21%,0.071,,ZTO EXPRESS (CAYMAN) INC ADR SPONSORED,Industrials,Air Freight & Logistics,"787,920,340",Air Freight & Logistics
GBT,"3,009,284",0,49.22%,53.98,"37,051",53.98,-6.15%,52.00,55.00,10 x 3,55.00,57.74,51.3008,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.781,63.74%,±6.563,48.91%,±5.337,±2.703,44.51%,1.7,0.365,1.753,49.22%,14.83%,1.714,,GLOBAL BLOOD THERAPEUTICS INC COM,Health Care,Biotechnology,"56,406,541",Biotechnology
HCP,"3,003,586",0,22.49%,32.12,"296,910",32.12,+0.56%,31.00,32.50,1 x 2,32.03,32.50,32.02,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,4.61%,±0.602,17.09%,±1.788,22.53%,±1.683,<empty>,23.68%,3.621,0.015,1,22.49%,-5.44%,3.484,,HCP INC COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"477,983,010",Health Care REITs
PLAN,"2,998,500",0,55.49%,48.49,"337,481",48.49,+0.02%,46.55,65.00,3 x 4,47.30,48.86,46.375,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.298,61.90%,±6.663,55.17%,±5.762,±1.666,53.38%,0.692,0.018,0.018,55.49%,6.73%,0.408,,ANAPLAN INC COM,Information Technology,Software,"129,162,897",Application Software
CNX,"2,994,275",0,54.22%,7.12,"208,861",7.12,-2.20%,7.10,9.00,20 x 4,7.24,7.39,7.07,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,15.30%,±0.758,96.62%,±0.947,53.45%,±0.561,±0.705,35.54%,0.118,0.009,0.046,54.22%,43.17%,0.116,,CNX RESOURCES CORPORATION COM,Energy,"Oil, Gas & Consumable Fuels","195,467,630",Oil & Gas Exploration & Production
CF,"2,993,906",0,33.55%,46.00,"241,423",46.00,+1.91%,44.00,48.00,1 x 1,45.02,46.67,44.62,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.61%,±1.702,33.73%,±2.391,33.35%,±1.677,±0.359,32.97%,1.214,1.213,2.355,33.55%,0.38%,1.653,,CF INDUSTRIES HOLDINGS INC COM,Materials,Chemicals,"221,077,670",Fertilizers & Agricultural Chemicals
SNY,"2,957,499",0,19.55%,42.47,"12,947",42.47,-0.49%,41.14,42.50,3 x 1,42.60,42.76,42.41,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,4.10%,±0.943,20.26%,±2.07,19.73%,±1.841,±0.239,19.60%,0.042,0.167,0.205,19.55%,0.53%,0.047,,SANOFI ADR SPONSORED,Health Care,Pharmaceuticals,"2,496,073,300",Pharmaceuticals
